CustomerID,Age,Gender,MaritalStatus,Income,Savings,CreditScore,LoanAmount,LoanStatus,AccountType,YearsWithBank,Churn
C0314,45.0,female,divorced,80000.0,20000.0,750.0,40000.0,approved,investment,5.0,no
C0315,25.0,male,married,,5000.0,800.0,30000.0,rejected,savings,20.0,no
C0316,35.0,male,divorced,40000.0,15000.0,750.0,40000.0,defaulted,investment,5.0,no
C0317,55.0,female,married,100000.0,20000.0,600.0,30000.0,approved,checking,,no
C0318,35.0,female,married,100000.0,20000.0,650.0,30000.0,rejected,joint,1.0,no
C0319,25.0,Male,married,80000.0,20000.0,650.0,30000.0,rejected,checking,20.0,yes
C0320,45.0,female,single,40000.0,,650.0,30000.0,defaulted,savings,5.0,no
C0321,35.0,female,married,60000.0,10000.0,700.0,20000.0,defaulted,checking,2.0,no
C0322,35.0,female,single,60000.0,20000.0,700.0,20000.0,approved,investment,5.0,no
C0323,45.0,female,married,80000.0,20000.0,800.0,40000.0,approved,checking,2.0,no
C0324,45.0,FEMALE,single,100000.0,5000.0,750.0,30000.0,approved,investment,1.0,no
C0325,25.0,male,single,100000.0,25000.0,750.0,40000.0,approved,checking,10.0,yes
C0326,25.0,Male,single,80000.0,15000.0,700.0,40000.0,rejected,savings,1.0,no
C0327,45.0,male,widowed,100000.0,20000.0,800.0,40000.0,approved,savings,5.0,no
C0328,45.0,FEMALE,single,80000.0,20000.0,,40000.0,rejected,savings,5.0,no
C0329,35.0,male,single,60000.0,25000.0,750.0,30000.0,approved,savings,1.0,no
C0330,25.0,female,divorced,80000.0,,650.0,50000.0,approved,checking,1.0,yes
C0331,,male,widowed,80000.0,15000.0,750.0,30000.0,rejected,savings,5.0,no
C0332,25.0,female,married,40000.0,15000.0,750.0,,rejected,savings,5.0,yes
C0333,35.0,Male,single,60000.0,15000.0,600.0,20000.0,rejected,checking,2.0,no
C0334,35.0,male,married,40000.0,20000.0,750.0,30000.0,approved,checking,,no
C0335,25.0,male,divorced,100000.0,50000.0,700.0,50000.0,rejected,savings,2.0,no
C0336,45.0,female,single,60000.0,15000.0,600.0,20000.0,approved,savings,2.0,no
C0337,35.0,FEMALE,single,60000.0,15000.0,,30000.0,rejected,joint,2.0,no
C0338,45.0,female,divorced,60000.0,25000.0,,40000.0,approved,savings,5.0,no
C0339,45.0,Male,married,40000.0,15000.0,750.0,40000.0,rejected,investment,1.0,no
C0340,55.0,male,married,80000.0,5000.0,750.0,30000.0,approved,savings,5.0,yes
C0341,25.0,male,single,60000.0,20000.0,,30000.0,approved,joint,2.0,no
C0342,45.0,male,married,40000.0,15000.0,800.0,40000.0,approved,joint,5.0,no
C0343,35.0,FEMALE,single,100000.0,20000.0,700.0,50000.0,rejected,investment,20.0,yes
C0344,45.0,male,single,80000.0,25000.0,600.0,40000.0,approved,savings,10.0,no
C0345,55.0,Male,married,60000.0,15000.0,650.0,30000.0,approved,savings,,yes
C0346,35.0,Male,married,60000.0,15000.0,800.0,20000.0,approved,savings,2.0,no
C0347,55.0,male,married,60000.0,5000.0,650.0,20000.0,approved,investment,,no
C0348,55.0,male,single,60000.0,15000.0,800.0,50000.0,rejected,checking,20.0,no
C0349,55.0,male,single,40000.0,10000.0,800.0,30000.0,defaulted,checking,10.0,no
C0350,55.0,FEMALE,single,80000.0,10000.0,800.0,40000.0,approved,checking,10.0,no
C0351,45.0,female,married,60000.0,25000.0,650.0,40000.0,approved,checking,5.0,yes
C0352,35.0,male,married,80000.0,20000.0,700.0,30000.0,approved,checking,10.0,no
C0353,25.0,female,married,80000.0,20000.0,650.0,50000.0,rejected,savings,,no
C0354,25.0,female,widowed,100000.0,20000.0,750.0,20000.0,rejected,investment,5.0,yes
C0355,45.0,male,married,,5000.0,700.0,20000.0,approved,checking,2.0,no
C0356,35.0,FEMALE,widowed,60000.0,10000.0,700.0,20000.0,defaulted,checking,2.0,no
C0357,,Male,married,,20000.0,600.0,20000.0,approved,joint,20.0,no
C0358,35.0,female,married,100000.0,20000.0,,40000.0,approved,checking,2.0,yes
C0359,25.0,FEMALE,widowed,100000.0,10000.0,600.0,30000.0,rejected,checking,20.0,no
C0360,45.0,male,single,80000.0,20000.0,600.0,40000.0,approved,savings,5.0,no
C0361,25.0,female,married,60000.0,10000.0,750.0,20000.0,approved,investment,10.0,no
C0362,35.0,male,single,100000.0,10000.0,750.0,30000.0,approved,investment,1.0,no
C0363,45.0,female,single,60000.0,15000.0,650.0,30000.0,approved,savings,10.0,no
C0364,45.0,male,widowed,100000.0,25000.0,750.0,30000.0,approved,checking,5.0,no
C0365,45.0,female,married,60000.0,100000.0,700.0,20000.0,defaulted,savings,20.0,no
C0366,55.0,FEMALE,single,80000.0,15000.0,700.0,30000.0,approved,checking,5.0,no
C0367,25.0,FEMALE,single,80000.0,10000.0,750.0,30000.0,approved,savings,5.0,no
C0368,45.0,Male,married,40000.0,15000.0,600.0,40000.0,defaulted,joint,2.0,yes
C0369,55.0,Male,divorced,60000.0,10000.0,,20000.0,defaulted,joint,5.0,no
C0370,45.0,FEMALE,single,40000.0,20000.0,600.0,,approved,checking,20.0,no
C0371,35.0,Male,married,100000.0,10000.0,800.0,40000.0,rejected,savings,,no
C0372,25.0,Male,widowed,100000.0,10000.0,750.0,50000.0,defaulted,savings,10.0,yes
C0373,45.0,female,single,60000.0,15000.0,750.0,50000.0,approved,checking,2.0,no
C0374,,female,single,60000.0,10000.0,750.0,50000.0,approved,joint,5.0,no
C0375,45.0,male,married,40000.0,50000.0,650.0,40000.0,rejected,savings,,no
C0376,45.0,FEMALE,divorced,80000.0,15000.0,600.0,50000.0,rejected,investment,2.0,yes
C0377,45.0,male,single,80000.0,10000.0,800.0,40000.0,approved,checking,10.0,no
C0378,25.0,female,widowed,100000.0,,650.0,40000.0,approved,investment,5.0,no
C0379,55.0,female,married,40000.0,5000.0,700.0,40000.0,approved,checking,10.0,no
C0380,45.0,female,single,60000.0,5000.0,600.0,30000.0,defaulted,checking,2.0,no
C0381,25.0,FEMALE,divorced,40000.0,10000.0,650.0,40000.0,approved,investment,2.0,no
C0382,35.0,male,single,100000.0,10000.0,750.0,30000.0,approved,savings,2.0,no
C0383,25.0,female,married,60000.0,15000.0,,40000.0,approved,investment,5.0,no
C0384,,Male,married,100000.0,10000.0,600.0,40000.0,approved,checking,10.0,no
C0385,35.0,female,divorced,60000.0,5000.0,700.0,30000.0,approved,checking,5.0,yes
C0386,35.0,female,single,100000.0,10000.0,650.0,30000.0,approved,investment,1.0,no
C0387,35.0,female,widowed,100000.0,10000.0,800.0,30000.0,rejected,savings,1.0,yes
C0388,35.0,male,single,60000.0,15000.0,650.0,40000.0,rejected,checking,5.0,no
C0389,35.0,Male,single,80000.0,10000.0,,50000.0,rejected,joint,10.0,no
C0390,55.0,female,married,100000.0,15000.0,600.0,30000.0,rejected,checking,1.0,no
C0391,55.0,Male,married,60000.0,15000.0,600.0,50000.0,approved,savings,10.0,no
C0392,45.0,FEMALE,single,100000.0,20000.0,600.0,,rejected,investment,2.0,no
C0393,45.0,female,married,40000.0,5000.0,700.0,20000.0,approved,checking,5.0,no
C0394,25.0,male,married,100000.0,10000.0,650.0,20000.0,approved,savings,20.0,no
C0395,45.0,male,single,60000.0,10000.0,700.0,40000.0,defaulted,checking,20.0,no
C0396,,female,married,60000.0,5000.0,750.0,40000.0,rejected,investment,10.0,no
C0397,45.0,Male,married,40000.0,25000.0,600.0,30000.0,approved,checking,10.0,no
C0398,45.0,FEMALE,married,100000.0,15000.0,800.0,30000.0,approved,checking,5.0,no
C0399,45.0,Male,married,80000.0,25000.0,750.0,30000.0,approved,savings,10.0,no
C0400,45.0,Male,married,80000.0,15000.0,700.0,40000.0,approved,savings,10.0,no
C0401,35.0,FEMALE,single,60000.0,10000.0,800.0,30000.0,defaulted,savings,2.0,no
C0402,45.0,female,divorced,60000.0,,750.0,20000.0,rejected,checking,,yes
C0403,45.0,male,single,,25000.0,800.0,50000.0,approved,checking,5.0,no
C0404,45.0,FEMALE,single,40000.0,,750.0,40000.0,approved,checking,5.0,no
C0405,,Male,single,80000.0,15000.0,600.0,50000.0,rejected,checking,5.0,no
C0406,35.0,FEMALE,married,,20000.0,700.0,30000.0,approved,savings,20.0,no
C0407,25.0,Male,single,100000.0,5000.0,700.0,50000.0,defaulted,savings,2.0,no
C0408,45.0,Male,single,80000.0,20000.0,650.0,20000.0,approved,checking,5.0,yes
C0409,45.0,male,single,80000.0,10000.0,700.0,20000.0,approved,checking,20.0,no
C0410,45.0,female,married,40000.0,25000.0,600.0,50000.0,approved,savings,10.0,no
C0411,45.0,male,single,60000.0,20000.0,650.0,50000.0,rejected,joint,5.0,no
C0412,45.0,Male,divorced,80000.0,100000.0,650.0,50000.0,rejected,savings,5.0,no
C0413,45.0,female,single,40000.0,15000.0,700.0,40000.0,approved,checking,10.0,yes
C0414,,female,single,100000.0,10000.0,650.0,40000.0,approved,checking,,no
C0415,35.0,FEMALE,married,80000.0,5000.0,,40000.0,approved,savings,1.0,no
C0416,25.0,FEMALE,married,40000.0,10000.0,600.0,40000.0,approved,investment,2.0,no
C0417,,female,divorced,60000.0,50000.0,700.0,40000.0,approved,savings,1.0,no
C0418,,FEMALE,married,40000.0,50000.0,600.0,30000.0,defaulted,savings,2.0,yes
C0419,25.0,male,married,80000.0,20000.0,600.0,40000.0,approved,savings,,yes
C0420,35.0,female,married,60000.0,5000.0,750.0,20000.0,approved,savings,2.0,yes
C0421,25.0,Male,married,40000.0,10000.0,750.0,50000.0,defaulted,investment,10.0,no
C0422,35.0,male,single,100000.0,10000.0,650.0,30000.0,approved,investment,5.0,yes
C0423,45.0,Male,single,60000.0,10000.0,650.0,20000.0,rejected,joint,20.0,no
C0424,55.0,FEMALE,single,80000.0,20000.0,750.0,40000.0,rejected,savings,20.0,no
C0425,35.0,female,single,60000.0,15000.0,600.0,,approved,savings,2.0,no
C0426,45.0,male,divorced,60000.0,10000.0,800.0,30000.0,approved,savings,10.0,no
C0427,55.0,female,widowed,60000.0,10000.0,750.0,30000.0,rejected,checking,20.0,no
C0428,45.0,female,single,40000.0,20000.0,600.0,40000.0,defaulted,savings,,no
C0429,45.0,female,married,80000.0,20000.0,800.0,30000.0,defaulted,investment,5.0,yes
C0430,45.0,male,married,60000.0,20000.0,700.0,50000.0,rejected,savings,5.0,no
C0431,,male,single,40000.0,10000.0,750.0,20000.0,rejected,checking,5.0,no
C0432,35.0,male,widowed,80000.0,15000.0,800.0,20000.0,rejected,checking,5.0,yes
C0433,25.0,male,single,40000.0,5000.0,700.0,40000.0,approved,checking,5.0,no
C0434,,female,divorced,40000.0,15000.0,650.0,40000.0,rejected,savings,10.0,yes
C0435,35.0,Male,single,80000.0,25000.0,600.0,40000.0,rejected,checking,5.0,no
C0436,55.0,male,married,60000.0,10000.0,,40000.0,approved,checking,5.0,no
C0437,,Male,single,40000.0,5000.0,750.0,40000.0,rejected,savings,,no
C0438,25.0,male,married,40000.0,15000.0,650.0,40000.0,approved,savings,10.0,no
C0439,45.0,male,widowed,80000.0,20000.0,750.0,40000.0,approved,savings,10.0,no
C0440,25.0,Male,married,60000.0,5000.0,600.0,40000.0,approved,joint,5.0,no
C0441,45.0,FEMALE,married,,5000.0,700.0,40000.0,defaulted,investment,5.0,yes
C0442,25.0,male,married,80000.0,20000.0,800.0,20000.0,approved,savings,10.0,no
C0443,45.0,male,divorced,40000.0,10000.0,750.0,20000.0,defaulted,checking,10.0,yes
C0444,45.0,male,widowed,100000.0,10000.0,800.0,30000.0,approved,checking,10.0,no
C0445,45.0,Male,married,60000.0,15000.0,800.0,20000.0,approved,investment,,no
C0446,45.0,female,widowed,100000.0,15000.0,600.0,30000.0,approved,checking,20.0,no
C0447,45.0,Male,single,40000.0,15000.0,750.0,50000.0,rejected,savings,5.0,no
C0448,45.0,Male,single,60000.0,10000.0,600.0,,approved,checking,20.0,no
C0449,45.0,female,widowed,60000.0,10000.0,750.0,30000.0,rejected,savings,2.0,no
C0450,45.0,female,married,80000.0,10000.0,650.0,40000.0,rejected,investment,20.0,no
C0451,,female,married,80000.0,10000.0,800.0,40000.0,rejected,investment,10.0,no
C0452,45.0,FEMALE,married,40000.0,10000.0,600.0,40000.0,approved,checking,5.0,no
C0453,25.0,male,married,100000.0,20000.0,800.0,30000.0,rejected,savings,,no
C0454,25.0,female,single,40000.0,5000.0,600.0,30000.0,rejected,savings,2.0,no
C0455,45.0,FEMALE,divorced,40000.0,5000.0,700.0,30000.0,rejected,joint,2.0,no
C0456,45.0,female,divorced,100000.0,15000.0,750.0,30000.0,approved,savings,20.0,no
C0457,45.0,female,married,100000.0,10000.0,700.0,20000.0,approved,savings,2.0,yes
C0458,25.0,Male,divorced,60000.0,15000.0,600.0,20000.0,approved,checking,1.0,no
C0459,45.0,male,widowed,80000.0,20000.0,600.0,50000.0,rejected,savings,5.0,yes
C0460,25.0,male,single,60000.0,5000.0,750.0,30000.0,approved,checking,20.0,no
C0461,45.0,female,married,60000.0,10000.0,700.0,40000.0,approved,savings,,no
C0462,55.0,Male,divorced,40000.0,20000.0,750.0,40000.0,approved,investment,5.0,yes
C0463,,FEMALE,divorced,40000.0,20000.0,750.0,40000.0,approved,savings,5.0,no
C0464,25.0,Male,married,40000.0,10000.0,600.0,50000.0,approved,investment,2.0,no
C0465,25.0,male,single,60000.0,100000.0,600.0,40000.0,approved,savings,5.0,no
C0466,35.0,male,married,100000.0,10000.0,700.0,20000.0,rejected,investment,5.0,yes
C0467,55.0,FEMALE,single,40000.0,5000.0,700.0,30000.0,rejected,savings,10.0,no
C0468,35.0,female,married,40000.0,20000.0,700.0,40000.0,defaulted,checking,20.0,no
C0469,35.0,Male,single,60000.0,15000.0,650.0,50000.0,defaulted,savings,20.0,no
C0470,45.0,male,married,60000.0,15000.0,600.0,20000.0,rejected,checking,20.0,no
C0471,25.0,male,single,60000.0,5000.0,600.0,40000.0,rejected,checking,2.0,no
C0472,,FEMALE,single,100000.0,15000.0,650.0,30000.0,rejected,checking,5.0,no
C0473,35.0,male,single,60000.0,10000.0,600.0,40000.0,rejected,savings,5.0,yes
C0474,45.0,male,married,60000.0,15000.0,750.0,50000.0,rejected,savings,5.0,no
C0475,35.0,female,single,40000.0,50000.0,750.0,40000.0,approved,checking,5.0,yes
C0476,55.0,female,married,100000.0,20000.0,750.0,50000.0,defaulted,savings,5.0,no
C0477,35.0,male,single,80000.0,10000.0,800.0,30000.0,approved,checking,5.0,no
C0478,,female,married,80000.0,25000.0,750.0,50000.0,approved,investment,10.0,no
C0479,25.0,male,married,60000.0,15000.0,750.0,40000.0,rejected,joint,10.0,no
C0480,45.0,female,married,40000.0,15000.0,650.0,30000.0,approved,checking,,no
C0481,45.0,FEMALE,married,40000.0,15000.0,700.0,20000.0,rejected,investment,2.0,no
C0482,35.0,Male,married,80000.0,5000.0,800.0,20000.0,approved,checking,20.0,no
C0483,25.0,female,single,80000.0,15000.0,700.0,30000.0,approved,joint,5.0,no
C0484,25.0,FEMALE,single,60000.0,15000.0,800.0,40000.0,approved,savings,10.0,yes
C0485,55.0,male,divorced,40000.0,15000.0,800.0,40000.0,approved,savings,5.0,no
C0486,,FEMALE,widowed,80000.0,20000.0,650.0,50000.0,rejected,savings,,no
C0487,35.0,male,single,60000.0,15000.0,750.0,,approved,investment,2.0,no
C0488,35.0,FEMALE,married,60000.0,10000.0,750.0,20000.0,approved,savings,2.0,yes
C0489,25.0,FEMALE,single,40000.0,10000.0,700.0,30000.0,rejected,checking,5.0,yes
C0490,25.0,male,single,100000.0,50000.0,800.0,20000.0,rejected,savings,1.0,no
C0491,25.0,female,married,60000.0,,800.0,30000.0,rejected,savings,5.0,no
C0492,25.0,female,divorced,40000.0,10000.0,700.0,50000.0,rejected,investment,10.0,no
C0493,55.0,Male,married,100000.0,15000.0,700.0,20000.0,approved,savings,2.0,no
C0494,35.0,female,married,60000.0,20000.0,800.0,20000.0,approved,savings,10.0,no
C0495,35.0,Male,single,60000.0,50000.0,700.0,30000.0,approved,savings,5.0,yes
C0496,45.0,Male,married,80000.0,5000.0,750.0,40000.0,approved,investment,5.0,no
C0497,35.0,Male,single,60000.0,5000.0,800.0,30000.0,approved,checking,2.0,no
C0498,45.0,FEMALE,single,80000.0,,650.0,,rejected,savings,1.0,no
C0499,25.0,male,married,40000.0,20000.0,800.0,40000.0,approved,checking,10.0,yes
C0500,25.0,Male,widowed,40000.0,25000.0,650.0,30000.0,approved,checking,5.0,no
C0501,35.0,Male,married,60000.0,20000.0,750.0,40000.0,approved,checking,5.0,no
C0502,55.0,male,married,100000.0,20000.0,600.0,30000.0,rejected,savings,,no
C0503,25.0,male,married,60000.0,10000.0,750.0,20000.0,approved,checking,5.0,no
C0504,55.0,Male,single,80000.0,15000.0,750.0,40000.0,defaulted,investment,10.0,no
C0505,45.0,FEMALE,married,60000.0,50000.0,750.0,20000.0,rejected,investment,20.0,yes
C0506,45.0,male,single,60000.0,10000.0,700.0,30000.0,rejected,savings,10.0,no
C0507,25.0,FEMALE,married,100000.0,20000.0,700.0,30000.0,approved,investment,10.0,no
C0508,35.0,male,married,100000.0,15000.0,600.0,30000.0,rejected,joint,20.0,no
C0509,35.0,male,single,40000.0,100000.0,750.0,50000.0,rejected,joint,10.0,yes
C0510,25.0,FEMALE,single,80000.0,20000.0,750.0,30000.0,approved,joint,5.0,no
C0511,25.0,female,married,100000.0,10000.0,750.0,30000.0,rejected,checking,5.0,no
C0512,25.0,female,single,60000.0,5000.0,750.0,50000.0,approved,checking,1.0,yes
C0513,35.0,FEMALE,single,60000.0,5000.0,600.0,40000.0,approved,investment,,no
C0514,,FEMALE,married,80000.0,50000.0,650.0,30000.0,rejected,checking,5.0,no
C0515,35.0,FEMALE,married,80000.0,25000.0,800.0,40000.0,approved,savings,10.0,no
C0516,45.0,male,widowed,80000.0,5000.0,600.0,20000.0,rejected,savings,2.0,no
C0517,25.0,female,widowed,40000.0,20000.0,800.0,40000.0,approved,savings,5.0,no
C0518,25.0,male,married,80000.0,5000.0,,30000.0,defaulted,checking,5.0,yes
C0519,35.0,female,single,80000.0,100000.0,650.0,20000.0,rejected,investment,,no
C0520,45.0,FEMALE,married,80000.0,10000.0,600.0,40000.0,approved,investment,5.0,no
C0521,45.0,male,widowed,100000.0,15000.0,750.0,40000.0,rejected,savings,5.0,no
C0522,45.0,female,married,40000.0,15000.0,750.0,30000.0,approved,checking,20.0,no
C0523,35.0,FEMALE,single,40000.0,15000.0,750.0,40000.0,defaulted,checking,,yes
C0524,55.0,female,single,,15000.0,700.0,20000.0,approved,savings,5.0,no
C0525,45.0,female,divorced,60000.0,20000.0,650.0,30000.0,defaulted,savings,20.0,no
C0526,45.0,female,married,60000.0,20000.0,600.0,40000.0,approved,savings,5.0,no
C0527,45.0,FEMALE,divorced,80000.0,15000.0,700.0,30000.0,approved,savings,5.0,no
C0528,35.0,Male,single,40000.0,15000.0,750.0,50000.0,defaulted,joint,5.0,no
C0529,35.0,female,single,,15000.0,600.0,40000.0,defaulted,checking,20.0,no
C0530,45.0,male,single,60000.0,100000.0,700.0,20000.0,rejected,checking,5.0,no
C0531,35.0,FEMALE,married,100000.0,50000.0,750.0,30000.0,approved,savings,10.0,yes
C0532,35.0,FEMALE,single,100000.0,20000.0,800.0,20000.0,approved,checking,10.0,yes
C0533,35.0,female,married,60000.0,10000.0,600.0,30000.0,approved,checking,10.0,no
C0534,35.0,FEMALE,single,40000.0,10000.0,750.0,20000.0,rejected,joint,20.0,yes
C0535,55.0,male,single,40000.0,15000.0,600.0,40000.0,approved,savings,20.0,yes
C0536,35.0,Male,single,80000.0,10000.0,750.0,20000.0,approved,checking,10.0,yes
C0537,45.0,male,single,80000.0,25000.0,650.0,40000.0,approved,investment,2.0,no
C0538,,FEMALE,married,60000.0,10000.0,750.0,40000.0,approved,checking,20.0,no
C0539,35.0,Male,divorced,60000.0,5000.0,600.0,50000.0,rejected,savings,5.0,yes
C0540,35.0,male,married,40000.0,20000.0,600.0,30000.0,approved,savings,20.0,yes
C0541,45.0,male,divorced,100000.0,100000.0,750.0,40000.0,approved,joint,10.0,yes
C0542,45.0,male,single,80000.0,10000.0,600.0,50000.0,approved,checking,2.0,no
C0543,45.0,Male,married,80000.0,15000.0,750.0,30000.0,rejected,savings,20.0,yes
C0544,35.0,Male,married,60000.0,20000.0,800.0,20000.0,approved,joint,5.0,no
C0545,35.0,male,married,,5000.0,800.0,30000.0,approved,checking,1.0,no
C0546,45.0,male,married,80000.0,15000.0,650.0,20000.0,approved,investment,10.0,yes
C0547,35.0,FEMALE,divorced,60000.0,20000.0,800.0,40000.0,approved,savings,2.0,yes
C0548,35.0,male,single,80000.0,10000.0,750.0,50000.0,defaulted,checking,5.0,yes
C0549,35.0,male,married,60000.0,10000.0,700.0,20000.0,defaulted,checking,,no
C0550,45.0,male,single,60000.0,50000.0,700.0,50000.0,approved,savings,20.0,no
C0551,45.0,male,single,60000.0,,800.0,20000.0,approved,investment,5.0,no
C0552,35.0,male,married,,15000.0,,40000.0,approved,joint,20.0,no
C0553,45.0,female,single,80000.0,20000.0,700.0,20000.0,rejected,investment,1.0,no
C0554,35.0,female,single,100000.0,20000.0,750.0,20000.0,approved,savings,2.0,yes
C0555,45.0,male,widowed,40000.0,20000.0,750.0,50000.0,rejected,savings,2.0,yes
C0556,45.0,male,divorced,100000.0,10000.0,800.0,50000.0,rejected,savings,10.0,no
C0557,35.0,Male,single,80000.0,10000.0,650.0,20000.0,approved,savings,5.0,no
C0558,35.0,female,single,40000.0,20000.0,600.0,40000.0,approved,savings,2.0,yes
C0559,55.0,Male,married,80000.0,10000.0,800.0,30000.0,rejected,investment,20.0,yes
C0560,45.0,FEMALE,single,80000.0,15000.0,600.0,50000.0,rejected,investment,5.0,no
C0561,45.0,Male,single,80000.0,10000.0,800.0,50000.0,approved,savings,5.0,no
C0562,55.0,male,married,80000.0,20000.0,750.0,40000.0,approved,joint,2.0,yes
C0563,45.0,female,single,40000.0,5000.0,800.0,40000.0,rejected,savings,,yes
C0564,25.0,Male,married,80000.0,20000.0,650.0,20000.0,rejected,investment,5.0,yes
C0565,35.0,male,married,80000.0,10000.0,800.0,40000.0,approved,checking,2.0,yes
C0566,25.0,female,single,80000.0,20000.0,800.0,20000.0,rejected,checking,2.0,yes
C0567,55.0,male,single,80000.0,25000.0,750.0,20000.0,rejected,joint,10.0,no
C0568,25.0,FEMALE,single,100000.0,15000.0,600.0,30000.0,approved,checking,10.0,yes
C0569,35.0,female,single,60000.0,5000.0,650.0,,approved,checking,5.0,no
C0570,35.0,female,single,,,650.0,30000.0,rejected,checking,5.0,no
C0571,25.0,female,married,40000.0,20000.0,650.0,50000.0,approved,savings,10.0,yes
